Heliumtest30
Sample30
GC / MS DATA FILE
11/11/2011 9:39:00 AM

Young-Mo Kim
GCMSD_1
SpectrumDescription	Minutes	BPI	TIC	TotalSignalRawFromIndex
SpectrumIndex 963 at 0.68 minutes; base peak 3.9 m/z with intensity 119896; TIC = 131234	0.68	119896	131234	131259
SpectrumIndex 964 at 0.68 minutes; base peak 3.9 m/z with intensity 122784; TIC = 134259	0.68	122784	134259	134277
SpectrumIndex 965 at 0.68 minutes; base peak 3.9 m/z with intensity 124360; TIC = 135007	0.68	124360	135007	135036
SpectrumIndex 966 at 0.68 minutes; base peak 3.9 m/z with intensity 124656; TIC = 136372	0.68	124656	136372	136399
SpectrumIndex 967 at 0.68 minutes; base peak 3.9 m/z with intensity 121176; TIC = 132576	0.68	121176	132576	132602
SpectrumIndex 968 at 0.68 minutes; base peak 3.9 m/z with intensity 121432; TIC = 133299	0.68	121432	133299	133321
SpectrumIndex 969 at 0.68 minutes; base peak 3.9 m/z with intensity 124480; TIC = 135176	0.68	124480	135176	135195
SpectrumIndex 970 at 0.68 minutes; base peak 3.9 m/z with intensity 122240; TIC = 132605	0.68	122240	132605	132630
SpectrumIndex 971 at 0.68 minutes; base peak 3.9 m/z with intensity 122544; TIC = 134096	0.68	122544	134096	134118
SpectrumIndex 972 at 0.68 minutes; base peak 3.9 m/z with intensity 120496; TIC = 131647	0.68	120496	131647	131673
SpectrumIndex 973 at 0.68 minutes; base peak 3.9 m/z with intensity 121392; TIC = 132621	0.68	121392	132621	132645
SpectrumIndex 974 at 0.69 minutes; base peak 3.9 m/z with intensity 124488; TIC = 137099	0.69	124488	137099	137127
SpectrumIndex 975 at 0.69 minutes; base peak 3.9 m/z with intensity 119944; TIC = 132283	0.69	119944	132283	132307
SpectrumIndex 976 at 0.69 minutes; base peak 3.9 m/z with intensity 118088; TIC = 130704	0.69	118088	130704	130727
SpectrumIndex 977 at 0.69 minutes; base peak 3.9 m/z with intensity 121080; TIC = 134284	0.69	121080	134284	134309
SpectrumIndex 978 at 0.69 minutes; base peak 3.9 m/z with intensity 122376; TIC = 134686	0.69	122376	134686	134711
SpectrumIndex 979 at 0.69 minutes; base peak 3.9 m/z with intensity 124360; TIC = 136702	0.69	124360	136702	136728
SpectrumIndex 980 at 0.69 minutes; base peak 3.9 m/z with intensity 123328; TIC = 134283	0.69	123328	134283	134310
SpectrumIndex 981 at 0.69 minutes; base peak 3.9 m/z with intensity 124600; TIC = 136478	0.69	124600	136478	136505
SpectrumIndex 982 at 0.69 minutes; base peak 3.9 m/z with intensity 121888; TIC = 135252	0.69	121888	135252	135278
SpectrumIndex 983 at 0.69 minutes; base peak 3.9 m/z with intensity 122672; TIC = 133649	0.69	122672	133649	133671
SpectrumIndex 984 at 0.69 minutes; base peak 3.9 m/z with intensity 124456; TIC = 136026	0.69	124456	136026	136050
SpectrumIndex 985 at 0.69 minutes; base peak 3.9 m/z with intensity 122296; TIC = 133977	0.69	122296	133977	134002
SpectrumIndex 986 at 0.69 minutes; base peak 3.9 m/z with intensity 123016; TIC = 134540	0.69	123016	134540	134560
SpectrumIndex 987 at 0.69 minutes; base peak 3.9 m/z with intensity 120160; TIC = 131441	0.69	120160	131441	131456
SpectrumIndex 988 at 0.69 minutes; base peak 3.9 m/z with intensity 124776; TIC = 135847	0.69	124776	135847	135863
SpectrumIndex 989 at 0.69 minutes; base peak 3.9 m/z with intensity 120456; TIC = 133100	0.69	120456	133100	133125
SpectrumIndex 990 at 0.70 minutes; base peak 3.9 m/z with intensity 121944; TIC = 134568	0.70	121944	134568	134597
SpectrumIndex 991 at 0.70 minutes; base peak 3.9 m/z with intensity 123920; TIC = 135021	0.70	123920	135021	135042
SpectrumIndex 992 at 0.70 minutes; base peak 3.9 m/z with intensity 120504; TIC = 132870	0.70	120504	132870	132892
SpectrumIndex 993 at 0.70 minutes; base peak 3.9 m/z with intensity 123104; TIC = 134256	0.70	123104	134256	134280
SpectrumIndex 994 at 0.70 minutes; base peak 3.9 m/z with intensity 123496; TIC = 135404	0.70	123496	135404	135430
SpectrumIndex 995 at 0.70 minutes; base peak 3.9 m/z with intensity 120992; TIC = 132145	0.70	120992	132145	132170
SpectrumIndex 996 at 0.70 minutes; base peak 3.9 m/z with intensity 125728; TIC = 137617	0.70	125728	137617	137641
SpectrumIndex 997 at 0.70 minutes; base peak 3.9 m/z with intensity 121824; TIC = 134688	0.70	121824	134688	134711
SpectrumIndex 998 at 0.70 minutes; base peak 3.9 m/z with intensity 125232; TIC = 135857	0.70	125232	135857	135878
SpectrumIndex 999 at 0.70 minutes; base peak 3.9 m/z with intensity 124072; TIC = 136206	0.70	124072	136206	136227
SpectrumIndex 1000 at 0.70 minutes; base peak 3.9 m/z with intensity 122936; TIC = 133638	0.70	122936	133638	133659
SpectrumIndex 1001 at 0.70 minutes; base peak 3.9 m/z with intensity 117544; TIC = 129471	0.70	117544	129471	129497
SpectrumIndex 1002 at 0.70 minutes; base peak 3.9 m/z with intensity 121208; TIC = 133011	0.70	121208	133011	133034
SpectrumIndex 1003 at 0.70 minutes; base peak 3.9 m/z with intensity 122368; TIC = 134783	0.70	122368	134783	134805
SpectrumIndex 1004 at 0.70 minutes; base peak 3.9 m/z with intensity 125472; TIC = 137707	0.70	125472	137707	137734
SpectrumIndex 1005 at 0.70 minutes; base peak 3.9 m/z with intensity 120336; TIC = 132321	0.70	120336	132321	132347
SpectrumIndex 1006 at 0.71 minutes; base peak 3.9 m/z with intensity 119400; TIC = 131423	0.71	119400	131423	131442
SpectrumIndex 1007 at 0.71 minutes; base peak 3.9 m/z with intensity 122784; TIC = 133940	0.71	122784	133940	133964
SpectrumIndex 1008 at 0.71 minutes; base peak 3.9 m/z with intensity 122992; TIC = 134524	0.71	122992	134524	134546
SpectrumIndex 1009 at 0.71 minutes; base peak 3.9 m/z with intensity 123744; TIC = 134953	0.71	123744	134953	134971
SpectrumIndex 1010 at 0.71 minutes; base peak 3.9 m/z with intensity 122272; TIC = 134002	0.71	122272	134002	134029
SpectrumIndex 1011 at 0.71 minutes; base peak 3.9 m/z with intensity 125400; TIC = 136737	0.71	125400	136737	136760
SpectrumIndex 1012 at 0.71 minutes; base peak 3.9 m/z with intensity 121432; TIC = 133450	0.71	121432	133450	133474
SpectrumIndex 1013 at 0.71 minutes; base peak 3.9 m/z with intensity 124512; TIC = 136042	0.71	124512	136042	136065
SpectrumIndex 1014 at 0.71 minutes; base peak 3.9 m/z with intensity 120328; TIC = 132473	0.71	120328	132473	132499
SpectrumIndex 1015 at 0.71 minutes; base peak 3.9 m/z with intensity 125168; TIC = 136724	0.71	125168	136724	136750
SpectrumIndex 1016 at 0.71 minutes; base peak 3.9 m/z with intensity 126664; TIC = 138819	0.71	126664	138819	138842
SpectrumIndex 1017 at 0.71 minutes; base peak 3.9 m/z with intensity 122088; TIC = 133039	0.71	122088	133039	133062
SpectrumIndex 1018 at 0.71 minutes; base peak 3.9 m/z with intensity 121368; TIC = 133010	0.71	121368	133010	133029
SpectrumIndex 1019 at 0.71 minutes; base peak 3.9 m/z with intensity 120408; TIC = 133036	0.71	120408	133036	133057
SpectrumIndex 1020 at 0.71 minutes; base peak 3.9 m/z with intensity 121728; TIC = 134008	0.71	121728	134008	134032
SpectrumIndex 1021 at 0.71 minutes; base peak 3.9 m/z with intensity 123304; TIC = 134944	0.71	123304	134944	134966
SpectrumIndex 1022 at 0.71 minutes; base peak 3.9 m/z with intensity 123272; TIC = 135122	0.71	123272	135122	135148
SpectrumIndex 1023 at 0.72 minutes; base peak 3.9 m/z with intensity 119600; TIC = 131685	0.72	119600	131685	131711
SpectrumIndex 1024 at 0.72 minutes; base peak 3.9 m/z with intensity 122696; TIC = 134290	0.72	122696	134290	134318
SpectrumIndex 1025 at 0.72 minutes; base peak 3.9 m/z with intensity 120984; TIC = 132435	0.72	120984	132435	132455
SpectrumIndex 1026 at 0.72 minutes; base peak 3.9 m/z with intensity 122672; TIC = 133590	0.72	122672	133590	133608
SpectrumIndex 1027 at 0.72 minutes; base peak 3.9 m/z with intensity 121616; TIC = 132598	0.72	121616	132598	132619
SpectrumIndex 1028 at 0.72 minutes; base peak 3.9 m/z with intensity 119992; TIC = 131499	0.72	119992	131499	131523
SpectrumIndex 1029 at 0.72 minutes; base peak 3.9 m/z with intensity 121352; TIC = 132490	0.72	121352	132490	132516
SpectrumIndex 1030 at 0.72 minutes; base peak 3.9 m/z with intensity 125728; TIC = 138024	0.72	125728	138024	138041
SpectrumIndex 1031 at 0.72 minutes; base peak 3.9 m/z with intensity 126160; TIC = 136820	0.72	126160	136820	136841
SpectrumIndex 1032 at 0.72 minutes; base peak 3.9 m/z with intensity 121632; TIC = 134461	0.72	121632	134461	134492
SpectrumIndex 1033 at 0.72 minutes; base peak 3.9 m/z with intensity 117640; TIC = 129761	0.72	117640	129761	129784
SpectrumIndex 1034 at 0.72 minutes; base peak 3.9 m/z with intensity 122336; TIC = 134270	0.72	122336	134270	134290
SpectrumIndex 1035 at 0.72 minutes; base peak 3.9 m/z with intensity 123392; TIC = 135891	0.72	123392	135891	135914
SpectrumIndex 1036 at 0.72 minutes; base peak 3.9 m/z with intensity 122584; TIC = 134085	0.72	122584	134085	134109
SpectrumIndex 1037 at 0.72 minutes; base peak 3.9 m/z with intensity 122864; TIC = 135157	0.72	122864	135157	135186
SpectrumIndex 1038 at 0.72 minutes; base peak 3.9 m/z with intensity 122064; TIC = 134708	0.72	122064	134708	134729
SpectrumIndex 1039 at 0.73 minutes; base peak 3.9 m/z with intensity 122264; TIC = 134546	0.73	122264	134546	134565
SpectrumIndex 1040 at 0.73 minutes; base peak 3.9 m/z with intensity 125960; TIC = 136925	0.73	125960	136925	136947
SpectrumIndex 1041 at 0.73 minutes; base peak 3.9 m/z with intensity 122760; TIC = 135315	0.73	122760	135315	135344
SpectrumIndex 1042 at 0.73 minutes; base peak 3.9 m/z with intensity 124392; TIC = 136006	0.73	124392	136006	136026
SpectrumIndex 1043 at 0.73 minutes; base peak 3.9 m/z with intensity 117880; TIC = 129511	0.73	117880	129511	129532
SpectrumIndex 1044 at 0.73 minutes; base peak 3.9 m/z with intensity 123312; TIC = 135724	0.73	123312	135724	135750
SpectrumIndex 1045 at 0.73 minutes; base peak 3.9 m/z with intensity 121056; TIC = 133911	0.73	121056	133911	133937
SpectrumIndex 1046 at 0.73 minutes; base peak 3.9 m/z with intensity 121960; TIC = 133521	0.73	121960	133521	133540
SpectrumIndex 1047 at 0.73 minutes; base peak 3.9 m/z with intensity 122488; TIC = 134671	0.73	122488	134671	134696
SpectrumIndex 1048 at 0.73 minutes; base peak 3.9 m/z with intensity 123216; TIC = 134196	0.73	123216	134196	134219
SpectrumIndex 1049 at 0.73 minutes; base peak 3.9 m/z with intensity 125152; TIC = 136178	0.73	125152	136178	136200
SpectrumIndex 1050 at 0.73 minutes; base peak 3.9 m/z with intensity 119648; TIC = 131197	0.73	119648	131197	131220
SpectrumIndex 1051 at 0.73 minutes; base peak 3.9 m/z with intensity 119680; TIC = 131198	0.73	119680	131198	131220
SpectrumIndex 1052 at 0.73 minutes; base peak 3.9 m/z with intensity 124896; TIC = 136867	0.73	124896	136867	136888
SpectrumIndex 1053 at 0.73 minutes; base peak 3.9 m/z with intensity 122672; TIC = 134527	0.73	122672	134527	134549
SpectrumIndex 1054 at 0.73 minutes; base peak 3.9 m/z with intensity 122208; TIC = 134314	0.73	122208	134314	134337
SpectrumIndex 1055 at 0.74 minutes; base peak 3.9 m/z with intensity 119704; TIC = 131088	0.74	119704	131088	131103
SpectrumIndex 1056 at 0.74 minutes; base peak 3.9 m/z with intensity 123712; TIC = 135480	0.74	123712	135480	135503
SpectrumIndex 1057 at 0.74 minutes; base peak 3.9 m/z with intensity 123632; TIC = 135428	0.74	123632	135428	135453
SpectrumIndex 1058 at 0.74 minutes; base peak 3.9 m/z with intensity 120960; TIC = 133195	0.74	120960	133195	133221
SpectrumIndex 1059 at 0.74 minutes; base peak 3.9 m/z with intensity 120200; TIC = 133352	0.74	120200	133352	133376
SpectrumIndex 1060 at 0.74 minutes; base peak 3.9 m/z with intensity 123720; TIC = 134443	0.74	123720	134443	134465
SpectrumIndex 1061 at 0.74 minutes; base peak 3.9 m/z with intensity 128928; TIC = 140238	0.74	128928	140238	140262
SpectrumIndex 1062 at 0.74 minutes; base peak 3.9 m/z with intensity 124744; TIC = 136971	0.74	124744	136971	136991
SpectrumIndex 1063 at 0.74 minutes; base peak 3.9 m/z with intensity 119560; TIC = 132031	0.74	119560	132031	132056
SpectrumIndex 1064 at 0.74 minutes; base peak 3.9 m/z with intensity 120992; TIC = 133590	0.74	120992	133590	133613
SpectrumIndex 1065 at 0.74 minutes; base peak 3.9 m/z with intensity 125576; TIC = 138393	0.74	125576	138393	138418
SpectrumIndex 1066 at 0.74 minutes; base peak 3.9 m/z with intensity 123856; TIC = 135285	0.74	123856	135285	135307
SpectrumIndex 1067 at 0.74 minutes; base peak 3.9 m/z with intensity 123040; TIC = 134752	0.74	123040	134752	134773
SpectrumIndex 1068 at 0.74 minutes; base peak 3.9 m/z with intensity 119376; TIC = 132206	0.74	119376	132206	132235
SpectrumIndex 1069 at 0.74 minutes; base peak 3.9 m/z with intensity 118640; TIC = 131100	0.74	118640	131100	131122
SpectrumIndex 1070 at 0.74 minutes; base peak 3.9 m/z with intensity 122512; TIC = 133756	0.74	122512	133756	133780
SpectrumIndex 1071 at 0.74 minutes; base peak 3.9 m/z with intensity 124944; TIC = 135905	0.74	124944	135905	135931
SpectrumIndex 1072 at 0.75 minutes; base peak 3.9 m/z with intensity 124720; TIC = 136536	0.75	124720	136536	136560
SpectrumIndex 1073 at 0.75 minutes; base peak 3.9 m/z with intensity 119800; TIC = 131755	0.75	119800	131755	131775
SpectrumIndex 1074 at 0.75 minutes; base peak 3.9 m/z with intensity 124648; TIC = 136583	0.75	124648	136583	136608
SpectrumIndex 1075 at 0.75 minutes; base peak 3.9 m/z with intensity 121144; TIC = 132556	0.75	121144	132556	132576
SpectrumIndex 1076 at 0.75 minutes; base peak 3.9 m/z with intensity 118688; TIC = 131593	0.75	118688	131593	131618
SpectrumIndex 1077 at 0.75 minutes; base peak 3.9 m/z with intensity 125968; TIC = 138275	0.75	125968	138275	138301
SpectrumIndex 1078 at 0.75 minutes; base peak 3.9 m/z with intensity 122056; TIC = 133460	0.75	122056	133460	133481
SpectrumIndex 1079 at 0.75 minutes; base peak 3.9 m/z with intensity 122880; TIC = 133632	0.75	122880	133632	133660
SpectrumIndex 1080 at 0.75 minutes; base peak 3.9 m/z with intensity 118696; TIC = 130048	0.75	118696	130048	130071
SpectrumIndex 1081 at 0.75 minutes; base peak 3.9 m/z with intensity 116520; TIC = 128346	0.75	116520	128346	128368
SpectrumIndex 1082 at 0.75 minutes; base peak 3.9 m/z with intensity 119168; TIC = 130189	0.75	119168	130189	130211
SpectrumIndex 1083 at 0.75 minutes; base peak 3.9 m/z with intensity 124704; TIC = 135993	0.75	124704	135993	136012
SpectrumIndex 1084 at 0.75 minutes; base peak 3.9 m/z with intensity 122056; TIC = 134193	0.75	122056	134193	134220
SpectrumIndex 1085 at 0.75 minutes; base peak 3.9 m/z with intensity 117824; TIC = 129923	0.75	117824	129923	129946
SpectrumIndex 1086 at 0.75 minutes; base peak 3.9 m/z with intensity 123424; TIC = 135379	0.75	123424	135379	135397
SpectrumIndex 1087 at 0.75 minutes; base peak 3.9 m/z with intensity 124432; TIC = 136330	0.75	124432	136330	136351
SpectrumIndex 1088 at 0.76 minutes; base peak 3.9 m/z with intensity 122544; TIC = 134332	0.76	122544	134332	134356
SpectrumIndex 1089 at 0.76 minutes; base peak 3.9 m/z with intensity 123176; TIC = 135260	0.76	123176	135260	135279
SpectrumIndex 1090 at 0.76 minutes; base peak 3.9 m/z with intensity 123400; TIC = 133786	0.76	123400	133786	133813
SpectrumIndex 1091 at 0.76 minutes; base peak 3.9 m/z with intensity 122128; TIC = 134741	0.76	122128	134741	134769
SpectrumIndex 1092 at 0.76 minutes; base peak 3.9 m/z with intensity 123560; TIC = 135783	0.76	123560	135783	135803
SpectrumIndex 1093 at 0.76 minutes; base peak 3.9 m/z with intensity 118920; TIC = 130224	0.76	118920	130224	130247
SpectrumIndex 1094 at 0.76 minutes; base peak 3.9 m/z with intensity 117240; TIC = 129061	0.76	117240	129061	129084
SpectrumIndex 1095 at 0.76 minutes; base peak 3.9 m/z with intensity 122072; TIC = 134672	0.76	122072	134672	134694
SpectrumIndex 1096 at 0.76 minutes; base peak 3.9 m/z with intensity 125112; TIC = 137083	0.76	125112	137083	137109
SpectrumIndex 1097 at 0.76 minutes; base peak 3.9 m/z with intensity 124040; TIC = 135981	0.76	124040	135981	136006
SpectrumIndex 1098 at 0.76 minutes; base peak 3.9 m/z with intensity 119488; TIC = 130882	0.76	119488	130882	130904
SpectrumIndex 1099 at 0.76 minutes; base peak 3.9 m/z with intensity 122536; TIC = 134890	0.76	122536	134890	134910
SpectrumIndex 1100 at 0.76 minutes; base peak 3.9 m/z with intensity 119224; TIC = 130571	0.76	119224	130571	130596
SpectrumIndex 1101 at 0.76 minutes; base peak 3.9 m/z with intensity 125968; TIC = 137578	0.76	125968	137578	137604
SpectrumIndex 1102 at 0.76 minutes; base peak 3.9 m/z with intensity 119664; TIC = 131442	0.76	119664	131442	131458
SpectrumIndex 1103 at 0.76 minutes; base peak 3.9 m/z with intensity 123048; TIC = 135224	0.76	123048	135224	135246
SpectrumIndex 1104 at 0.77 minutes; base peak 3.9 m/z with intensity 121824; TIC = 134740	0.77	121824	134740	134764
SpectrumIndex 1105 at 0.77 minutes; base peak 3.9 m/z with intensity 119968; TIC = 132443	0.77	119968	132443	132462
SpectrumIndex 1106 at 0.77 minutes; base peak 3.9 m/z with intensity 122584; TIC = 135542	0.77	122584	135542	135567
SpectrumIndex 1107 at 0.77 minutes; base peak 3.9 m/z with intensity 118776; TIC = 130473	0.77	118776	130473	130492
SpectrumIndex 1108 at 0.77 minutes; base peak 3.9 m/z with intensity 126400; TIC = 137116	0.77	126400	137116	137143
SpectrumIndex 1109 at 0.77 minutes; base peak 3.9 m/z with intensity 123936; TIC = 135653	0.77	123936	135653	135672
SpectrumIndex 1110 at 0.77 minutes; base peak 3.9 m/z with intensity 123112; TIC = 134838	0.77	123112	134838	134863
SpectrumIndex 1111 at 0.77 minutes; base peak 3.9 m/z with intensity 115648; TIC = 128082	0.77	115648	128082	128113
SpectrumIndex 1112 at 0.77 minutes; base peak 3.9 m/z with intensity 126144; TIC = 139652	0.77	126144	139652	139676
SpectrumIndex 1113 at 0.77 minutes; base peak 3.9 m/z with intensity 123440; TIC = 135208	0.77	123440	135208	135236
SpectrumIndex 1114 at 0.77 minutes; base peak 3.9 m/z with intensity 122368; TIC = 134675	0.77	122368	134675	134699
SpectrumIndex 1115 at 0.77 minutes; base peak 3.9 m/z with intensity 123280; TIC = 136023	0.77	123280	136023	136049
SpectrumIndex 1116 at 0.77 minutes; base peak 3.9 m/z with intensity 122744; TIC = 134525	0.77	122744	134525	134547
SpectrumIndex 1117 at 0.77 minutes; base peak 3.9 m/z with intensity 123792; TIC = 135205	0.77	123792	135205	135228
SpectrumIndex 1118 at 0.77 minutes; base peak 3.9 m/z with intensity 120952; TIC = 132559	0.77	120952	132559	132585
SpectrumIndex 1119 at 0.77 minutes; base peak 3.9 m/z with intensity 122384; TIC = 135329	0.77	122384	135329	135353
SpectrumIndex 1120 at 0.77 minutes; base peak 3.9 m/z with intensity 122184; TIC = 133802	0.77	122184	133802	133828
SpectrumIndex 1121 at 0.78 minutes; base peak 3.9 m/z with intensity 122544; TIC = 135179	0.78	122544	135179	135202
SpectrumIndex 1122 at 0.78 minutes; base peak 3.9 m/z with intensity 123064; TIC = 134957	0.78	123064	134957	134977
